No.,Time,Source,Destination,Protocol,Length,Info
11712.0,659.163983509,213.57.24.97,10.0.2.15,QUIC,378.0,Protected Payload (KP0)
11713.0,659.164463064,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11714.0,659.164463215,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11715.0,659.164786156,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11716.0,659.165364978,213.57.24.97,10.0.2.15,QUIC,378.0,Protected Payload (KP0)
11717.0,659.165711665,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11718.0,659.166075616,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11719.0,659.166412067,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11720.0,659.166746335,213.57.24.97,10.0.2.15,QUIC,666.0,Protected Payload (KP0)
11721.0,659.167309599,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11722.0,659.167309776,213.57.24.97,10.0.2.15,QUIC,250.0,Protected Payload (KP0)
11723.0,659.167612323,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11724.0,659.168049616,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11725.0,659.168487241,213.57.24.97,10.0.2.15,QUIC,538.0,Protected Payload (KP0)
11726.0,659.168789773,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11727.0,659.169110886,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11728.0,659.169418839,213.57.24.97,10.0.2.15,QUIC,538.0,Protected Payload (KP0)
11729.0,659.169737887,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11730.0,659.170053856,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11731.0,659.170420767,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11732.0,659.170802955,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11733.0,659.171056833,213.57.24.97,10.0.2.15,QUIC,538.0,Protected Payload (KP0)
11734.0,659.171679335,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11735.0,659.171679434,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11736.0,659.17200588,213.57.24.97,10.0.2.15,QUIC,378.0,Protected Payload (KP0)
11737.0,659.172441344,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11738.0,659.172737999,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11739.0,659.173158029,213.57.24.97,10.0.2.15,QUIC,666.0,Protected Payload (KP0)
11740.0,659.173519246,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11741.0,659.173793002,213.57.24.97,10.0.2.15,QUIC,378.0,Protected Payload (KP0)
11742.0,659.174191822,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11743.0,659.174513311,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
