No.,Time,Source,Destination,Protocol,Length,Info
1571.0,225.245792058,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=172969 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1573.0,225.248211584,157.240.196.60,10.0.2.15,TLSv1.3,2838.0,"Application Data, Application Data"
1575.0,225.249467657,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=178537 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1577.0,225.251137348,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=181321 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1579.0,225.252332605,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=184105 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1581.0,225.253106523,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=186889 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1583.0,225.255379333,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=189673 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1585.0,225.256616678,157.240.196.60,10.0.2.15,TLSv1.3,2838.0,"Application Data, Application Data"
1587.0,225.258126153,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=195241 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1589.0,225.258691642,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=198025 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1591.0,225.262383674,157.240.196.60,10.0.2.15,TCP,5622.0,"443  >  48160 [PSH, ACK] Seq=200809 Ack=3961 Win=65535 Len=5568 [TCP segment of a reassembled PDU]"
1593.0,225.263696849,157.240.196.60,10.0.2.15,TCP,2838.0,"443  >  48160 [PSH, ACK] Seq=206377 Ack=3961 Win=65535 Len=2784 [TCP segment of a reassembled PDU]"
1595.0,225.264989436,157.240.196.60,10.0.2.15,TLSv1.3,2838.0,"Application Data, Application Data"
1597.0,225.268463318,157.240.196.60,10.0.2.15,TCP,5622.0,"443  >  48160 [PSH, ACK] Seq=211945 Ack=3961 Win=65535 Len=5568 [TCP segment of a reassembled PDU]"
1599.0,225.270659006,157.240.196.60,10.0.2.15,TCP,5622.0,"443  >  48160 [PSH, ACK] Seq=217513 Ack=3961 Win=65535 Len=5568 [TCP segment of a reassembled PDU]"
1601.0,225.271095417,157.240.196.60,10.0.2.15,TLSv1.3,770.0,Application Data
1603.0,225.481854077,10.0.2.15,157.240.195.56,TLSv1.2,144.0,Application Data
1605.0,228.272226322,10.0.2.15,157.240.195.56,TLSv1.2,145.0,Application Data
1611.0,231.70517423,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1613.0,231.885225976,157.240.195.56,10.0.2.15,TLSv1.2,126.0,Application Data
1615.0,233.794219696,10.0.2.15,157.240.195.56,TLSv1.2,123.0,Application Data
1617.0,235.126964802,157.240.195.56,10.0.2.15,TLSv1.2,186.0,Application Data
1619.0,235.157103505,10.0.2.15,157.240.195.56,TLSv1.2,155.0,Application Data
1621.0,241.980056126,10.0.2.15,157.240.195.56,TLSv1.2,123.0,Application Data
1623.0,242.142331163,10.0.2.15,157.240.195.56,TLSv1.2,157.0,Application Data
1625.0,242.147636709,10.0.2.15,157.240.195.56,TLSv1.2,156.0,Application Data
1627.0,242.156302013,157.240.195.56,10.0.2.15,TLSv1.2,185.0,"Application Data, Application Data"
1628.0,242.160718652,157.240.195.56,10.0.2.15,TLSv1.2,112.0,Application Data
1630.0,242.318607482,157.240.195.56,10.0.2.15,TLSv1.2,144.0,Application Data
1631.0,242.324535224,157.240.195.56,10.0.2.15,TLSv1.2,143.0,Application Data
1633.0,244.166122831,157.240.195.56,10.0.2.15,TLSv1.2,134.0,Application Data
1635.0,245.399740023,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1637.0,247.590243226,157.240.195.56,10.0.2.15,TLSv1.2,208.0,Application Data
1639.0,248.49416672,10.0.2.15,157.240.195.56,TLSv1.2,253.0,Application Data
1649.0,248.672822713,157.240.195.56,10.0.2.15,TLSv1.2,165.0,Application Data
1651.0,248.827112122,10.0.2.15,157.240.195.56,TLSv1.2,155.0,Application Data
1653.0,248.940722041,157.240.195.56,10.0.2.15,TLSv1.2,151.0,Application Data
1655.0,248.962020269,10.0.2.15,157.240.195.56,TLSv1.2,150.0,Application Data
1657.0,249.040243647,157.240.195.56,10.0.2.15,TLSv1.2,148.0,Application Data
1658.0,249.041044975,157.240.195.56,10.0.2.15,TLSv1.2,174.0,Application Data
1660.0,249.048875258,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1662.0,249.055753901,10.0.2.15,157.240.195.56,TLSv1.2,149.0,Application Data
1664.0,249.072938482,157.240.195.56,10.0.2.15,TLSv1.2,148.0,Application Data
1665.0,249.107358593,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1667.0,249.307909283,157.240.195.56,10.0.2.15,TLSv1.2,149.0,Application Data
1669.0,249.386224144,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1671.0,249.585954455,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1676.0,250.291379648,157.240.195.56,10.0.2.15,TLSv1.2,356.0,Application Data
1678.0,250.737124254,10.0.2.15,157.240.195.56,TLSv1.2,146.0,Application Data
1680.0,253.03017496,157.240.195.56,10.0.2.15,TLSv1.2,149.0,Application Data
1682.0,253.063846537,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1684.0,253.680731859,157.240.195.56,10.0.2.15,TLSv1.2,134.0,Application Data
1686.0,258.5809701,157.240.195.56,10.0.2.15,TLSv1.2,112.0,Application Data
1688.0,259.154942136,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1690.0,259.366426267,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1692.0,259.668757241,157.240.195.56,10.0.2.15,TLSv1.2,693.0,Application Data
1694.0,260.652682277,10.0.2.15,157.240.195.56,TLSv1.2,153.0,Application Data
1696.0,267.41157567,157.240.195.56,10.0.2.15,TLSv1.2,328.0,Application Data
1698.0,267.483570916,10.0.2.15,157.240.195.56,TLSv1.2,126.0,Application Data
1700.0,268.396994144,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1702.0,268.571032169,157.240.195.56,10.0.2.15,TLSv1.2,126.0,Application Data
1704.0,269.326999137,10.0.2.15,157.240.195.56,TLSv1.2,124.0,Application Data
1706.0,272.275740097,157.240.195.56,10.0.2.15,TLSv1.2,151.0,Application Data
1708.0,272.48105281,10.0.2.15,157.240.195.56,TLSv1.2,149.0,Application Data
1710.0,275.27346877,157.240.195.56,10.0.2.15,TLSv1.2,330.0,Application Data
1712.0,276.940911068,10.0.2.15,157.240.195.56,TLSv1.2,126.0,Application Data
1714.0,276.981662177,10.0.2.15,157.240.195.56,TLSv1.2,84.0,Application Data
1715.0,276.981890835,10.0.2.15,157.240.195.56,TCP,7354.0,"59666  >  443 [PSH, ACK] Seq=28750 Ack=40832 Win=65535 Len=7300 [TCP segment of a reassembled PDU]"
1716.0,276.981913862,10.0.2.15,157.240.195.56,TCP,5894.0,"59666  >  443 [PSH, ACK] Seq=36050 Ack=40832 Win=65535 Len=5840 [TCP segment of a reassembled PDU]"
1718.0,276.982055888,10.0.2.15,157.240.195.56,TCP,2974.0,"59666  >  443 [PSH, ACK] Seq=41890 Ack=40832 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
1720.0,276.982246977,10.0.2.15,157.240.195.56,TLSv1.2,400.0,Application Data
1732.0,276.985305425,10.0.2.15,157.240.195.56,TLSv1.2,7161.0,Application Data
1738.0,277.215262833,157.240.195.56,10.0.2.15,TLSv1.2,165.0,Application Data
1740.0,277.600866532,157.240.195.56,10.0.2.15,TLSv1.2,151.0,Application Data
1742.0,277.66557766,10.0.2.15,157.240.195.56,TLSv1.2,150.0,Application Data
1744.0,277.715885387,157.240.195.56,10.0.2.15,TLSv1.2,149.0,Application Data
1746.0,277.722482759,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1748.0,277.865223437,157.240.195.56,10.0.2.15,TLSv1.2,148.0,Application Data
1749.0,277.870237545,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1751.0,277.927065613,157.240.195.56,10.0.2.15,TLSv1.2,149.0,Application Data
1752.0,277.933097261,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1754.0,278.653248632,157.240.195.56,10.0.2.15,TLSv1.2,334.0,"Application Data, Application Data"
1755.0,278.655059197,157.240.195.56,10.0.2.15,TLSv1.2,174.0,Application Data
1757.0,278.805776134,10.0.2.15,157.240.195.56,TLSv1.2,147.0,Application Data
1759.0,278.947648117,10.0.2.15,157.240.195.56,TLSv1.2,157.0,Application Data
1761.0,278.951017811,10.0.2.15,157.240.195.56,TLSv1.2,155.0,Application Data
1763.0,278.954024977,10.0.2.15,157.240.195.56,TLSv1.2,149.0,Application Data
1765.0,279.067043912,157.240.195.56,10.0.2.15,TLSv1.2,186.0,Application Data
1767.0,279.198822796,10.0.2.15,157.240.195.56,TLSv1.2,155.0,Application Data
1769.0,281.97867489,157.240.195.56,10.0.2.15,TLSv1.2,131.0,Application Data
1771.0,283.450338034,10.0.2.15,157.240.196.60,TLSv1.3,93.0,Application Data
1773.0,283.500790496,157.240.196.60,10.0.2.15,TLSv1.3,93.0,Application Data
1814.0,285.409706663,157.240.195.56,10.0.2.15,TLSv1.2,335.0,Application Data
1816.0,285.738793088,157.240.195.56,10.0.2.15,TLSv1.2,160.0,Application Data
1818.0,286.93750554,157.240.195.56,10.0.2.15,TLSv1.2,134.0,Application Data
1820.0,286.980342164,10.0.2.15,157.240.195.56,TLSv1.2,144.0,Application Data
1822.0,287.23077709,10.0.2.15,157.240.195.56,TLSv1.2,148.0,Application Data
1824.0,287.429795129,157.240.195.56,10.0.2.15,TLSv1.2,134.0,Application Data
1826.0,288.055223789,157.240.195.56,10.0.2.15,TLSv1.2,237.0,"Application Data, Application Data"
1828.0,288.826584231,10.0.2.15,157.240.195.56,TLSv1.2,156.0,Application Data
1830.0,288.830992901,10.0.2.15,157.240.195.56,TLSv1.2,155.0,Application Data
1832.0,289.001176686,157.240.195.56,10.0.2.15,TLSv1.2,143.0,Application Data
1838.0,298.04987227,157.240.195.56,10.0.2.15,TLSv1.2,134.0,Application Data
1840.0,300.053525866,157.240.195.56,10.0.2.15,TCP,1514.0,443  >  59666 [ACK] Seq=42832 Ack=53518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
1842.0,300.053878798,157.240.195.56,10.0.2.15,TLSv1.2,182.0,"Application Data, Application Data"
1844.0,300.401096067,157.240.195.56,10.0.2.15,TLSv1.2,160.0,Application Data
1849.0,300.585547119,10.0.2.15,147.235.111.99,UDP,1399.0,53155  >  443 Len=1357
1851.0,300.587572924,10.0.2.15,147.235.111.99,UDP,478.0,53155  >  443 Len=436
1852.0,300.596213039,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1853.0,300.59631427,147.235.111.99,10.0.2.15,UDP,259.0,443  >  53155 Len=217
1854.0,300.597195946,147.235.111.99,10.0.2.15,UDP,122.0,443  >  53155 Len=80
1855.0,300.597300129,147.235.111.99,10.0.2.15,UDP,90.0,443  >  53155 Len=48
1856.0,300.597559249,147.235.111.99,10.0.2.15,UDP,90.0,443  >  53155 Len=48
1857.0,300.598829459,147.235.111.99,10.0.2.15,UDP,250.0,443  >  53155 Len=208
1858.0,300.599232953,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1859.0,300.602167771,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1860.0,300.602642329,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1861.0,300.603073537,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1862.0,300.603575469,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1863.0,300.604548792,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1864.0,300.605063418,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1865.0,300.605413272,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1866.0,300.606641144,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1867.0,300.630801224,10.0.2.15,147.235.111.99,UDP,167.0,53155  >  443 Len=125
1868.0,300.63775859,147.235.111.99,10.0.2.15,UDP,84.0,443  >  53155 Len=42
1869.0,300.638836144,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1870.0,300.639318561,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1871.0,300.639751142,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1872.0,300.64016734,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1873.0,300.642137715,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1874.0,300.642555137,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1875.0,300.643011322,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1876.0,300.64341209,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1877.0,300.643847383,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1878.0,300.645197422,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1879.0,300.646294115,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1880.0,300.646857429,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1881.0,300.647115321,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1882.0,300.647606037,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1883.0,300.649376129,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1884.0,300.649925941,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1885.0,300.650179443,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1886.0,300.650736437,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1887.0,300.651067178,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1888.0,300.653786246,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1889.0,300.654134422,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1890.0,300.665782757,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1891.0,300.670684332,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1892.0,300.670795446,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1893.0,300.670907803,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1894.0,300.670910429,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1895.0,300.671037665,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1896.0,300.671331867,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1897.0,300.672556147,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1898.0,300.672665719,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1899.0,300.672775152,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1900.0,300.672877617,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1901.0,300.673973112,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1902.0,300.67408643,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1903.0,300.674091473,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1904.0,300.674204329,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1905.0,300.674315964,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1906.0,300.674351638,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1907.0,300.674471807,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1908.0,300.674562164,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1909.0,300.6746162,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1910.0,300.675936667,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1911.0,300.676063574,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1912.0,300.676082123,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1913.0,300.676167144,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1914.0,300.676269052,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1915.0,300.676376517,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1916.0,300.676533998,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1917.0,300.676625343,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1918.0,300.676633942,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1919.0,300.676728814,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1920.0,300.676818481,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1921.0,300.676922915,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1922.0,300.677181051,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1923.0,300.677272909,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1924.0,300.677280087,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1925.0,300.677344166,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1926.0,300.677398901,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1927.0,300.677486473,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1928.0,300.677720369,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1929.0,300.67783351,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1930.0,300.677849896,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1931.0,300.677948738,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1932.0,300.678117018,10.0.2.15,147.235.111.99,UDP,76.0,53155  >  443 Len=34
1933.0,300.678603263,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1934.0,300.678720872,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1935.0,300.678823619,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1936.0,300.678831277,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1937.0,300.678920969,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1938.0,300.679088642,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1939.0,300.679096358,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1940.0,300.679171097,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1941.0,300.679317381,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1942.0,300.679355963,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1943.0,300.679451852,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1944.0,300.679541931,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1945.0,300.679603138,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1946.0,300.679722521,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1947.0,300.679857548,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1948.0,300.679873746,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1949.0,300.679960994,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1950.0,300.680092242,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1951.0,300.680102611,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1952.0,300.680211958,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1953.0,300.680338583,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1954.0,300.680344772,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1955.0,300.680430332,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1956.0,300.68058782,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1957.0,300.680693691,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1958.0,300.680899843,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1959.0,300.680964723,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1960.0,300.680995578,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1961.0,300.681111545,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1962.0,300.681263937,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1963.0,300.681326868,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1964.0,300.681453747,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1965.0,300.681598332,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1966.0,300.68162304,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1967.0,300.681699334,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1968.0,300.681775156,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1969.0,300.681907084,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1970.0,300.68490893,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1971.0,300.685010468,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1972.0,300.685071523,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1973.0,300.685096447,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1974.0,300.685194777,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1975.0,300.68520593,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1976.0,300.685417825,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1977.0,300.685547195,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1978.0,300.685549929,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1979.0,300.685682309,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1980.0,300.685750511,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1981.0,300.68578333,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1982.0,300.685934588,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1983.0,300.686028668,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1984.0,300.686080506,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1985.0,300.686204142,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1986.0,300.686295009,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1987.0,300.686334173,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1988.0,300.686435103,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1989.0,300.686521596,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1990.0,300.686578278,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1991.0,300.686681621,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1992.0,300.686801312,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1993.0,300.686814535,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1994.0,300.686922526,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1995.0,300.687006313,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
1996.0,300.687071742,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1997.0,300.687260715,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1998.0,300.687260813,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
1999.0,300.687365517,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2000.0,300.687402735,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2001.0,300.687489173,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2002.0,300.687573244,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2003.0,300.687628326,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2004.0,300.687744683,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2005.0,300.687876484,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2006.0,300.68797377,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2007.0,300.688056703,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2008.0,300.688066647,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2009.0,300.688127371,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2010.0,300.688187376,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2011.0,300.688278101,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2012.0,300.688440358,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2013.0,300.68852626,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2014.0,300.688542102,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2015.0,300.688661564,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2016.0,300.688753542,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2017.0,300.688794668,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2018.0,300.689048004,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2019.0,300.689048102,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2020.0,300.689151905,10.0.2.15,147.235.111.99,UDP,77.0,53155  >  443 Len=35
2021.0,300.689225829,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
2022.0,300.689225931,147.235.111.99,10.0.2.15,UDP,1274.0,443  >  53155 Len=1232
