No.,Time,Source,Destination,Protocol,Length,Info
3.0,0.757025904,10.0.2.15,157.240.214.60,TLSv1.2,122.0,Application Data
5.0,1.022455084,157.240.214.60,10.0.2.15,TLSv1.2,112.0,Application Data
7.0,3.541869244,10.0.2.15,157.240.214.60,TLSv1.2,237.0,Application Data
12.0,3.772105239,157.240.214.60,10.0.2.15,TLSv1.2,149.0,Application Data
23.0,6.127310057,157.240.214.60,10.0.2.15,TLSv1.2,196.0,Application Data
25.0,6.192515268,10.0.2.15,157.240.214.60,TLSv1.2,154.0,Application Data
27.0,13.295675574,10.0.2.15,157.240.214.60,TLSv1.2,124.0,Application Data
29.0,15.029622164,10.0.2.15,157.240.214.60,TLSv1.2,124.0,Application Data
31.0,16.013996021,10.0.2.15,157.240.214.60,TLSv1.2,124.0,Application Data
33.0,18.018776769,10.0.2.15,157.240.214.60,TLSv1.2,1759.0,Application Data
36.0,18.431789889,157.240.214.60,10.0.2.15,TLSv1.2,165.0,Application Data
38.0,18.721622557,157.240.214.60,10.0.2.15,TLSv1.2,152.0,Application Data
40.0,18.726112678,10.0.2.15,157.240.214.60,TLSv1.2,150.0,Application Data
42.0,18.736663128,157.240.214.60,10.0.2.15,TLSv1.2,151.0,Application Data
43.0,18.740273048,10.0.2.15,157.240.214.60,TLSv1.2,150.0,Application Data
45.0,18.799453092,157.240.214.60,10.0.2.15,TLSv1.2,148.0,Application Data
46.0,18.802260111,10.0.2.15,157.240.214.60,TLSv1.2,147.0,Application Data
48.0,22.510367556,157.240.214.60,10.0.2.15,TLSv1.2,127.0,Application Data
50.0,23.391687543,10.0.2.15,157.240.214.60,TLSv1.2,124.0,Application Data
52.0,25.070726786,157.240.214.60,10.0.2.15,TLSv1.2,150.0,Application Data
54.0,25.082281285,10.0.2.15,157.240.214.60,TLSv1.2,149.0,Application Data
56.0,26.298805947,157.240.214.60,10.0.2.15,TLSv1.2,131.0,Application Data
57.0,26.316539858,10.0.2.15,157.240.214.60,TLSv1.2,285.0,Application Data
59.0,26.708532776,157.240.214.60,10.0.2.15,TLSv1.2,165.0,Application Data
61.0,26.912533145,157.240.214.60,10.0.2.15,TLSv1.2,150.0,Application Data
63.0,26.918207001,10.0.2.15,157.240.214.60,TLSv1.2,149.0,Application Data
65.0,26.939919051,157.240.214.60,10.0.2.15,TLSv1.2,151.0,Application Data
66.0,26.957033855,10.0.2.15,157.240.214.60,TLSv1.2,150.0,Application Data
68.0,27.937889541,157.240.214.60,10.0.2.15,TLSv1.2,112.0,Application Data
70.0,30.804068693,157.240.214.60,10.0.2.15,TLSv1.2,326.0,Application Data
72.0,30.989124577,10.0.2.15,157.240.214.60,TLSv1.2,150.0,Application Data
74.0,31.173544693,10.0.2.15,157.240.214.60,TLSv1.2,162.0,Application Data
76.0,31.366665985,157.240.214.60,10.0.2.15,TLSv1.2,149.0,Application Data
78.0,31.95378042,157.240.214.60,10.0.2.15,TLSv1.2,152.0,Application Data
80.0,31.964633737,10.0.2.15,157.240.214.60,TLSv1.2,150.0,Application Data
82.0,32.340584504,157.240.214.60,10.0.2.15,TLSv1.2,131.0,Application Data
84.0,42.64699172,157.240.214.60,10.0.2.15,TLSv1.2,131.0,Application Data
86.0,44.526329313,157.240.214.60,10.0.2.15,TLSv1.2,374.0,Application Data
88.0,44.682918183,10.0.2.15,157.240.214.60,TLSv1.2,150.0,Application Data
90.0,44.749975068,10.0.2.15,157.240.214.60,TLSv1.2,162.0,Application Data
92.0,45.036856201,157.240.214.60,10.0.2.15,TLSv1.2,149.0,Application Data
100.0,60.191538739,157.240.214.60,10.0.2.15,TCP,1514.0,443  >  59460 [ACK] Seq=2338 Ack=3643 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
102.0,60.192108988,157.240.214.60,10.0.2.15,TLSv1.2,314.0,"Application Data, Application Data"
109.0,60.426322562,10.0.2.15,213.57.24.97,QUIC,122.0,"0-RTT, DCID=2fc9ee615b22c1a1"
110.0,60.426597706,10.0.2.15,213.57.24.97,QUIC,639.0,"0-RTT, DCID=2fc9ee615b22c1a1"
112.0,60.440165608,213.57.24.97,10.0.2.15,QUIC,251.0,"Handshake, SCID=a98100070d140e6e"
113.0,60.440165642,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
114.0,60.440165693,213.57.24.97,10.0.2.15,QUIC,122.0,Protected Payload (KP0)
115.0,60.440165767,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
116.0,60.440787005,10.0.2.15,213.57.24.97,QUIC,123.0,"Handshake, DCID=a98100070d140e6e"
117.0,60.441072021,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
118.0,60.443199108,10.0.2.15,157.240.214.60,TLSv1.2,153.0,Application Data
120.0,60.452437184,213.57.24.97,10.0.2.15,QUIC,378.0,Protected Payload (KP0)
121.0,60.452437528,213.57.24.97,10.0.2.15,QUIC,81.0,"Handshake, SCID=a98100070d140e6e"
122.0,60.486655026,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
123.0,60.492517777,213.57.24.97,10.0.2.15,QUIC,357.0,Protected Payload (KP0)
124.0,60.492518024,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
125.0,60.492869674,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
126.0,60.506652831,157.240.214.60,10.0.2.15,TLSv1.2,153.0,Application Data
128.0,60.520512757,10.0.2.15,157.240.214.60,TLSv1.2,152.0,Application Data
130.0,60.663910968,10.0.2.15,213.57.24.97,QUIC,71.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
131.0,60.690327317,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
132.0,60.752148056,213.57.24.97,10.0.2.15,QUIC,570.0,Protected Payload (KP0)
133.0,60.752148552,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
134.0,60.752148622,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
135.0,60.752148685,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
136.0,60.752148764,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
137.0,60.752148837,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
138.0,60.75214891,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
139.0,60.752148993,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
140.0,60.752553234,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
141.0,60.752553443,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
142.0,60.752553531,213.57.24.97,10.0.2.15,QUIC,890.0,Protected Payload (KP0)
143.0,60.753864078,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
144.0,60.753864211,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
145.0,60.753927361,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
146.0,60.754449088,10.0.2.15,213.57.24.97,QUIC,81.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
147.0,60.754640426,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
148.0,60.755085154,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
149.0,60.755240008,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
150.0,60.75541814,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
151.0,60.755575301,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
152.0,60.756059121,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
153.0,60.756238131,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
154.0,60.757792867,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
155.0,60.757933232,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
156.0,60.765757651,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
157.0,60.765757965,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
158.0,60.766013693,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
159.0,60.768324207,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
160.0,60.768324752,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
161.0,60.76832478,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
162.0,60.768324816,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
163.0,60.768324843,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
164.0,60.768324871,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
165.0,60.768656253,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
166.0,60.768803667,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
167.0,60.768803765,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
168.0,60.768803793,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
169.0,60.768803823,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
170.0,60.768803851,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
171.0,60.768803947,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
172.0,60.768796842,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
173.0,60.768946928,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
174.0,60.769061522,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
175.0,60.76921421,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
176.0,60.76921431,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
177.0,60.769214349,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
178.0,60.769214459,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
179.0,60.769214487,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
180.0,60.76923752,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
181.0,60.769348978,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
182.0,60.769439071,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
183.0,60.769536714,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
184.0,60.769595868,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
185.0,60.769595978,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
186.0,60.769628436,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
187.0,60.769735284,10.0.2.15,213.57.24.97,QUIC,83.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
188.0,60.769835804,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
189.0,60.769946562,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
190.0,60.770057184,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
191.0,60.77848588,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
192.0,60.778486191,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
193.0,60.778486219,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
194.0,60.778486245,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
195.0,60.778486264,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
196.0,60.778486292,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
197.0,60.779011923,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
198.0,60.779114828,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
199.0,60.779216297,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
200.0,60.779318549,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
201.0,60.783453426,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
202.0,60.783453718,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
203.0,60.783453738,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
204.0,60.783453766,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
205.0,60.783453789,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
206.0,60.783453808,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
207.0,60.783453826,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
208.0,60.783453849,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
209.0,60.783801973,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
210.0,60.784194439,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
211.0,60.784194542,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
212.0,60.784194591,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
213.0,60.784194624,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
214.0,60.784194649,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
215.0,60.78419468,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
216.0,60.784194707,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
217.0,60.784194732,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
218.0,60.784277046,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
219.0,60.784277127,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
220.0,60.78427717,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
221.0,60.784277198,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
222.0,60.784669248,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
223.0,60.784669331,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
224.0,60.784669359,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
225.0,60.784669377,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
226.0,60.784669407,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
227.0,60.785089332,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
228.0,60.785128681,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
229.0,60.785128745,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
230.0,60.785128766,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
231.0,60.785128796,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
232.0,60.785128824,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
233.0,60.78512886,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
234.0,60.785128884,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
235.0,60.785128918,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
236.0,60.785185669,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
237.0,60.785185743,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
238.0,60.7852247,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
239.0,60.785343691,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
240.0,60.785546848,10.0.2.15,213.57.24.97,QUIC,80.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
241.0,60.78587156,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
242.0,60.786091548,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
243.0,60.786188079,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
244.0,60.786285213,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
245.0,60.786387986,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
246.0,60.786476658,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
247.0,60.7865659,10.0.2.15,213.57.24.97,QUIC,80.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
248.0,60.786662004,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
249.0,60.786769142,10.0.2.15,213.57.24.97,QUIC,81.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
250.0,60.786879192,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
251.0,60.786987595,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
252.0,60.787478984,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
253.0,60.787598693,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
254.0,60.787688093,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
255.0,60.787809757,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
256.0,60.790767456,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
257.0,60.791169413,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
258.0,60.791294303,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
259.0,60.791393426,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
260.0,60.791497153,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
261.0,60.791593481,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
262.0,60.791691535,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
263.0,60.79251801,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
264.0,60.793862909,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
265.0,60.794045515,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
266.0,60.794361797,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
267.0,60.794361951,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
268.0,60.794361979,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
269.0,60.794362016,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
270.0,60.794362046,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
271.0,60.794362079,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
272.0,60.794362117,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
273.0,60.794653573,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
274.0,60.794749797,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
275.0,60.794861377,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
276.0,60.794861515,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
277.0,60.794861611,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
278.0,60.794861644,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
279.0,60.794860968,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
280.0,60.795095865,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
281.0,60.79530669,10.0.2.15,213.57.24.97,QUIC,81.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
282.0,60.79554576,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
283.0,60.79573405,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
284.0,60.796038629,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
285.0,60.796228208,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
286.0,60.79645088,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
287.0,60.796649216,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
288.0,60.799670885,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
289.0,60.799671145,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
290.0,60.799671168,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
291.0,60.80004836,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
292.0,60.800138504,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
293.0,60.800138623,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
294.0,60.800138655,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
295.0,60.800138677,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
296.0,60.800135077,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
297.0,60.800210565,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
298.0,60.802467557,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
299.0,60.80246772,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
300.0,60.802467747,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
301.0,60.802467774,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
302.0,60.8024678,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
303.0,60.802467859,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
304.0,60.802467879,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
305.0,60.802766028,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
306.0,60.802766143,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
307.0,60.802766169,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
308.0,60.802766197,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
309.0,60.802766218,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
310.0,60.802766246,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
311.0,60.802816702,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
312.0,60.803152727,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
313.0,60.803130227,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
314.0,60.803152843,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
315.0,60.803529204,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
316.0,60.80379102,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
317.0,60.804026774,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
318.0,60.804026862,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
319.0,60.804026886,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
320.0,60.804026908,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
321.0,60.80402693,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
322.0,60.804026952,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
323.0,60.804026974,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
324.0,60.804026997,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
325.0,60.804088488,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
326.0,60.804088558,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
327.0,60.804088581,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
328.0,60.80408861,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
329.0,60.804148903,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
330.0,60.804293313,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
331.0,60.804388236,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
332.0,60.804388356,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
333.0,60.804388406,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
334.0,60.804388432,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
335.0,60.804554999,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=a98100070d140e6e"
336.0,60.804645714,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
337.0,60.804645814,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
338.0,60.804645835,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
339.0,60.804645854,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
