No.,Time,Source,Destination,Protocol,Length,Info
6657.0,528.968422747,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6658.0,528.968423177,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6659.0,528.968791178,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6660.0,528.968791258,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6661.0,528.968791288,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6662.0,528.96926839,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6663.0,528.969268476,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6664.0,528.969268507,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6665.0,528.969268591,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6666.0,528.969268621,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6667.0,528.969268651,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6668.0,528.969560967,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6669.0,528.969561053,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6670.0,528.969561074,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6671.0,528.969561096,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6672.0,528.969849938,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6673.0,528.969850019,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6674.0,528.969850049,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6675.0,528.969850119,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6676.0,528.969850148,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6677.0,528.970159871,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6678.0,528.970339291,10.0.2.15,157.240.221.60,QUIC,87.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6679.0,528.97065048,10.0.2.15,157.240.221.60,QUIC,85.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6680.0,528.97114993,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6681.0,528.971442917,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6682.0,528.9717384,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
