No.,Time,Source,Destination,Protocol,Length,Info
7874.0,114.579744147,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7875.0,114.607212883,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7876.0,114.607847079,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7877.0,114.617007869,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7878.0,114.624067107,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7879.0,114.637523664,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7880.0,114.637944582,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7881.0,114.646776364,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7882.0,114.65468149,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7883.0,114.66100682,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7884.0,114.67666719,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7885.0,114.677158281,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7886.0,114.692357485,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7887.0,114.70169385,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7888.0,114.708478668,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7889.0,114.719809309,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7890.0,114.74105023,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7891.0,114.756860768,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7892.0,114.776365432,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7893.0,114.788666214,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7894.0,114.789200087,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7895.0,114.789721477,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7896.0,114.792739983,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7897.0,114.808008942,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7898.0,114.820644594,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7899.0,114.821209557,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7900.0,114.834533558,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7901.0,114.858476352,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7902.0,114.858870756,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7903.0,114.859253661,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7904.0,114.876095533,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7905.0,114.877432441,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7906.0,114.879271828,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
